,0
0,4073.45458984375
1,4074.89404296875
2,4156.4208984375
3,4490.51171875
4,3183.26025390625
5,4212.0673828125
6,5596.99462890625
7,4685.6572265625
8,5703.96630859375
9,4153.86669921875
10,3927.774169921875
11,4781.9130859375
12,6378.98974609375
13,3627.410400390625
14,6935.39306640625
15,3293.1943359375
16,9792.02734375
17,5197.84423828125
18,3852.149658203125
19,7016.560546875
20,5014.0947265625
21,3670.206298828125
22,4023.509765625
23,3135.281494140625
24,5906.697265625
25,4473.6083984375
26,4989.95947265625
27,7123.73388671875
28,4318.19921875
29,4131.7939453125
30,4506.37109375
31,4535.71630859375
32,4065.633056640625
33,5157.1044921875
34,6491.33349609375
35,4986.70703125
36,4666.142578125
37,3397.98681640625
38,5738.125
39,4448.5810546875
40,5436.5341796875
41,4176.58642578125
42,7088.4267578125
43,5887.16796875
44,4082.121826171875
45,4190.919921875
46,6376.02490234375
47,5544.486328125
48,5161.91259765625
49,4187.00341796875
50,8002.2236328125
51,4587.7353515625
52,3239.53564453125
53,4334.3076171875
54,1495.45166015625
55,4093.1005859375
56,9646.951171875
57,6119.4169921875
58,4533.15869140625
59,2521.42626953125
60,3975.33984375
61,3685.896484375
62,3383.71142578125
63,4849.12060546875
64,3705.175048828125
65,3530.265380859375
66,4662.3408203125
67,4214.2119140625
68,4646.1416015625
69,3584.6083984375
70,5035.3427734375
71,4158.23291015625
72,5176.31298828125
73,4988.2119140625
74,6176.2060546875
75,4724.498046875
76,3881.434814453125
77,3972.423828125
78,4251.564453125
79,3341.57080078125
80,5057.0498046875
81,9386.4833984375
82,3951.1337890625
83,5383.6376953125
84,6761.99462890625
85,4856.0810546875
86,7602.7890625
87,5561.8369140625
88,8365.205078125
89,6590.21044921875
90,4299.0244140625
91,4262.6748046875
92,4767.33740234375
93,8298.814453125
94,4513.337890625
95,6352.30078125
96,3572.9716796875
97,6798.2861328125
98,3974.20166015625
99,3695.70263671875
100,3692.567138671875
101,1712.29345703125
102,4490.16552734375
103,5040.44873046875
104,7226.80224609375
105,8526.3984375
106,4542.27685546875
107,4650.56396484375
108,3156.1484375
109,4672.89306640625
110,4226.23095703125
111,9267.51171875
112,3458.15625
113,4414.47314453125
114,4039.448974609375
115,4555.72021484375
116,4644.60546875
117,8575.640625
118,2775.625
119,8099.01904296875
120,3626.67041015625
121,7952.7509765625
122,4044.7978515625
123,3308.84326171875
124,6649.3271484375
125,5877.54248046875
126,4060.505859375
127,4270.2373046875
128,4083.876708984375
129,6469.7978515625
130,3892.19482421875
131,5510.232421875
132,4266.076171875
133,7491.12109375
134,6737.482421875
135,6253.67041015625
136,3407.90283203125
137,4855.02880859375
138,3767.128662109375
139,5691.4365234375
140,3618.349609375
141,11264.9189453125
142,4624.5048828125
143,6762.3525390625
144,5170.0390625
145,3370.1533203125
146,5253.2119140625
147,6331.216796875
148,6796.52734375
149,1436.844482421875
150,3884.989990234375
151,2852.3818359375
152,4983.9541015625
153,4077.2958984375
154,5096.98779296875
155,3317.6689453125
156,4682.9990234375
157,3116.90185546875
158,6744.1337890625
159,5983.1474609375
160,5519.34130859375
161,4753.990234375
162,4638.07080078125
163,3519.1474609375
164,5520.6533203125
165,3480.64501953125
166,3941.5234375
167,3670.546630859375
